2theta,intensity
17.298093417894776,344.5904647272323
17.348075007749838,329.1026642418153
17.398056625980203,331.0522971815373
17.448038272585354,344.73730109353755
17.498019947564764,322.58923860216066
17.548001650917925,308.36772372654184
17.597983382644305,336.20595433547777
17.647965142743384,331.5147189753952
17.697946931214638,334.4864940871628
17.747928748057536,322.09762146634137
17.797910593271553,329.5528528327181
17.847892466856155,330.3753233940244
17.89787436881081,322.8305441978253
17.947856299134994,345.5333971034198
17.997838257828164,351.1196368869227
18.047820244889788,299.56292179983376
18.097802260319327,325.9106427064456
18.147784304116243,331.3157604887595
18.197766376279993,343.68093816315877
18.247748476810045,319.0048231913695
18.297730605705837,332.24616497900246
18.347712762966847,302.83958055313354
18.397694948592513,312.16188193912905
18.447677162582295,316.0646984640102
18.49765940493564,330.6928599963181
18.547641675652,288.515020605898
18.59762397473082,299.22842179332923
18.647606302171553,284.29974627786385
18.697588657973633,280.3175067001996
18.747571042136514,299.0047419043776
18.79755345465963,281.61601215597756
18.847535895542435,299.3533850759361
18.89751836478435,290.91065508405745
18.947500862384825,266.40095663696053
18.997483388343294,286.53653952518226
19.04746594265919,287.346089157413
19.09744852533195,294.2715798625753
19.147431136360996,268.52797196799884
19.197413775745773,280.2051431589198
19.247396443485698,302.74831903537853
19.297379139580205,290.96382522035094
19.347361864028713,280.8909520390386
19.397344616830658,277.78466150144317
19.44732739798545,295.7098870287272
19.49731020749252,296.2740175981509
19.54729304535128,260.8795431468226
19.597275911561162,269.44968301320426
19.64725880612157,282.63573350286293
19.697241729031926,275.59131723119305
19.747224680291637,265.93253623450175
19.797207659900135,255.82740724211186
19.8471906678568,272.05732975645515
19.897173704161073,242.38173336004343
19.947156768812338,241.87884229235195
19.99713986181002,259.87459105947715
20.047122983153518,247.70767573298255
20.097106132842228,240.90856669914584
20.147089310875565,276.6072614079323
20.197072517252927,242.8682246383914
20.2470557519737,253.57967360739872
20.297039015037306,266.06266245118496
20.34702230644312,248.10610759544767
20.39700562619055,240.9151797585988
20.446988974278984,240.8421991327804
20.496972350707814,240.79757442416596
20.546955755476436,250.17009091900246
20.596939188584237,213.45575346037154
20.646922650030596,233.2540922396192
20.696906139814917,225.2215033878409
20.746889657936563,221.33791575899738
20.796873204394938,238.61742379068244
20.846856779189416,209.08280461071334
20.896840382319372,229.2925328589303
20.94682401378419,238.4021809815134
20.996807673583252,221.02364911454458
21.046791361715925,247.4731133778221
21.096775078181594,231.17025097559855
21.146758822979617,207.10668151861577
21.196742596109384,205.2477177567931
21.24672639757025,204.6067787096743
21.29671022736159,215.20811361259462
21.346694085482774,217.1808365607747
21.396677971933162,232.987621094148
21.44666188671212,201.6246972697222
21.49664582981902,203.36276425550687
21.546629801253207,230.72093921457676
21.59661380101406,238.38464928850414
21.64659782910092,217.3962758235943
21.69658188551315,219.4936309125819
21.74656597025011,200.9139959739904
21.79655008331115,192.26813914344953
21.846534224695628,192.70553332848942
21.896518394402886,199.32768545197067
21.946502592432275,212.69294878772934
21.996486818783158,192.78079309703682
22.04647107345486,192.17630954072072
22.096455356446747,177.38585078188947
